category,created_at,description,list_price,net_price,product_id,quantity_available,store_id,title,vendor_id
Computers & Tablets,2023-07-26T12:03:39.118Z,"[""CNET BEST PICK: CNET (12/22) picked Samsung Galaxy Tab S7 FE as \""Best Android Tablet” for 2023, highlighting its “…premium look and feel for significantly less money.”"", ""BIG SCREEN, BIG EXPERIENCE: A large 12.4 inch display brings your content to life in brilliant color whether indoors or outdoors, making Samsung Galaxy S7 FE a great tablet for study time or for a quick entertainment break"", ""BOLD COLORS, BOLD STATEMENT: Choose a bold color – Mystic Black, Mystic Green, Mystic Silver or Mystic Pink — that makes it unmistakably yours"", ""WRITE, DRAW, CLIP, TAP WITH S PEN: Take notes in class, sketch out an idea or even doodle with the included S Pen, featuring a responsive new design that feels closer to pen on paper than ever before"", ""MORE WORKSPACE, MORE WAYS TO WORK: Master every assignment with Galaxy connectivity; Get more done on an expanded workstation that lets you hand off content between your devices, or enjoy a PC like experience with multiple windows open on your tablet"", ""POWERED TO DO MORE: Galaxy Tab S7 FE features a long battery life* to help you power through your day — and then some — on a single charge"", ""SPEED TO MOVE, SPACE TO GROW: With the Qualcomm SM7225 Octa-Core processor, you’ll enjoy smooth entertainment; Plus, high storage memory lets you save and store what you need to access on a moment’s notice"", ""STREAM YOUR HEART OUT, 160+ CHANNELS: Unwind with two months of ad free access to millions of videos with YouTube Premium*; Also get free access to Samsung Mobile TV Plus, and over 160 channels and videos on demand, such as movies, music, news and sports""]",450469.117200,449992.500000,1362,21,199,"SAMSUNG Galaxy Tab S7 FE 12.4” 256GB WiFi Android Tablet, Large Screen, S Pen Included, Multi Device Connectivity, Long Lasting Battery, US Version, 2021, Mystic Black",463
Women's Clothing,2023-07-26T12:03:59.994Z,"[""96% Polyester, 2% Other Fibers, 1% Spandex, 1% Nylon"", ""Imported"", ""Pull On closure"", ""Machine Wash"", ""KEEPING YOU COMFORTABLE - Hanes' X-Temp technology adapts to your temperature for all day comfort."", ""KEEP YOUR COOL - Cool Comfort fabric wicks away moisture so your feet stay cool and dry all day."", ""COMFORT YOU DESERVE – Cushioned foot bottom make these socks a sure bet for everyday wear, from work, play, gym, sports, and beyond."", ""SOFT AND COMFORTABLE – Soft socks for all day comfort"", ""EXCELLENT FIT – made with a touch of soft and stretchy Spandex so it gently conforms to the shape of the foot."", ""DURABLE – Reinforced heel and toe for added durability and sock longevity"", ""SMOOTH SEAMS – Comfort Toe seams are our smoothest seams yet""]",9124.063800,8812.500000,1404,19,199,Hanes Ultimate Women's 6-Pack Comfort Toe Seamed Ankle Socks,463
Computers & Tablets,2023-07-26T12:03:39.649Z,"[""Take your game to the next level with the 12th Gen Intel Core i5 processor. Get immersive and competitive performance for all your games."", ""RTX, It's On: The latest NVIDIA GeForce RTX 3050 (4GB dedicated GDDR6 VRAM) is powered by award-winning architecture with new Ray Tracing Cores, Tensor Cores, and streaming multiprocessors support DirectX 12 Ultimate for the ultimate gaming performance."", ""Picture-Perfect. Furiously Fast: With the sharp visuals of a 15.6” Full HD IPS display with a lightning-quick 144Hz refresh rate, your game sessions will be fluid, unbroken, and unmatched."", ""Internal Specifications: 8GB DDR4 3200MHz Memory (2 DDR4 Slots Total, Maximum 32GB); 512GB PCIe Gen 4 SSD (2 x PCIe M.2 Slots, 1 x 2.5\"" Hard Drive Bay Available)"", ""Killer Connectivity: Get an edge on-line by taking control of your network and prioritizing your gameplay with Killer Ethernet E2600 and Killer Wi-Fi 6 AX1650."", ""Chilled to Perfection: The newly refined chassis comes with a few extra tricks up its sleeve in the form of dual-fan cooling, dual-intakes (top and bottom), and a quad-exhaust port design."", ""Ports For All Your Accessories: USB Type-C Port USB 3.2 Gen 2 (up to 10 Gbps) DisplayPort over USB Type-C, Thunderbolt 4 & USB Charging, USB 3.2 Gen 2 Port (Featuring Power-off Charging), USB 3.2 Gen 2 port, USB 3.2 Gen 1 port, HDMI 2.1 Port with HDCP support, Headphone/Speaker/Line-out Jack, Ethernet (RJ-45), DC-in for AC adapter"", ""The Right Fit: 14.19\"" W x 10.67\"" D x 1.06\"" H; 5.51 lbs.; One-Year International Travelers Limited Warranty (ITW""]",578572.911000,577927.500000,1363,28,199,"Acer Nitro 5 AN515-58-525P Gaming Laptop | Intel Core i5-12500H | NVIDIA GeForce RTX 3050 Laptop GPU | 15.6"" FHD 144Hz IPS Display | 8GB DDR4 | 512GB PCIe Gen 4 SSD | Killer Wi-Fi 6 | Backlit Keyboard",463
Computers & Tablets,2023-07-26T12:03:40.126Z,"[""Chromebook runs on Chrome OS - An operating system by Google that is built for the way we live today. It updates automatically, boots up in seconds and continues to stay fast over time. (Internet connection is required)."", ""All the Google apps you know and love come standard on every Chromebook, which means you can edit, download, and convert Microsoft Office files in Google Docs, Sheets and Slides."", ""Get access to more than 2 million Android apps from Google Play to learn and do more."", ""Chromebooks come with built-in storage for offline access to your most important files and an additional 100GB of Google Drive space to ensure that all of your files are backed up automatically."", ""Intel Pentium Silver N6000 Processor (Up to 3.3GHz) | Intel UHD Graphics"", ""14.0\"" HD (1366 x 768) LED-backlit TFT LCD Corning Gorilla Glass Display with Multi-Touch and USI Stylus Compatible | 4GB LPDDR4X On-Board Memory | 128GB eMMC"", ""Intel Wireless Wi-Fi 6 AX201 802.11ax Dual-Band 2.4GHz and 5GHz featuring 2x2 MU-MIMO technology | Bluetooth 5.1 | DTS Audio with Two Built-in Face-Up Stereo Speakers"", ""1 - USB Type C port supporting USB 3.2 Gen 1 (up to 5 Gbps), DisplayPort over USB-C, USB Charging, DC-in | 2 - USB 3.2 Gen 1 ports | 1 - HDMI Port"", ""OceanGlass Touchpad | Up to 10 hours of battery life | Chrome OS""]",247086.940500,246225,1364,26,199,"Acer Chromebook Spin 314 Convertible Laptop | Intel Pentium Silver N6000 | 14"" HD Corning Gorilla Glass Touch Display | 4GB LPDDR4X | 128GB eMMC | Intel Wi-Fi 6 AX201 | Chrome OS | CP314-1H-P9G7",463
Computers & Tablets,2023-07-26T12:03:40.625Z,"[""CNET BEST PICK: CNET (12/22) picked Samsung Galaxy Tab S8+ as \""Best Android Tablet” for 2023, highlighting its “…great size for entertainment and gaming, while big enough for light productivity tasks and still small enough for travel.”"", ""FASTEST WI-FI: Work and play with the blazing fast speed of Wi-Fi 6E -- 3x faster than the previous generation of Wi-Fi"", ""LARGE DISPLAY, INCREDIBLE VISUALS: Get more enjoyment out of every moment with a big 12.4 inch sAMOLED screen and high resolution that dazzles with unbelievable brilliance, crispness, and color"", ""ULTRA WIDE CAMERA: Record super clear video in 4K and great photos with an ultra-wide front camera with auto framing; With Galaxy S8 plus, your photography skills will shine regardless of your experience level behind the lens"", ""S PEN: Inspire your imagination with our fastest S Pen yet, an S Pen that is more responsive than ever, feels even more like a real pen, and it’s included with tablet purchase"", ""DeX MULTITASKING: Do more on the go with enhanced productivity capabilities, like Samsung DeX and Microsoft 365 integration, that give you a PC experience, wherever you happen to be"", ""PACKED WITH POWER: Galaxy Tab S8 plus provides powerful performance with an upgraded Qualcomm Snapdragon chipset and all-day battery to get you through your day, whether you’re working, streaming, or gaming""]",600084.918000,599992.500000,1365,0,199,"SAMSUNG Galaxy Tab S8+ 12.4” 128GB WiFi 6E Android Tablet, Large AMOLED Screen, S Pen Included, Ultra Wide Camera, Long Lasting Battery, US Version, 2022, Graphite",463
Computers & Tablets,2023-07-26T12:03:41.105Z,"[""POWER UP YOUR PLAY - Draw more frames and win more games with Windows 11, a 13th Gen Intel Core i9-13980HX processor, and an NVIDIA GeForce RTX 4070 Laptop GPU at 140W Max TGP."", ""BLAZING FAST MEMORY AND STORAGE – Multitask swiftly with 16GB of DDR5-4800MHz memory and speed up loading times with 1TB of PCIe 4x4."", ""ROG INTELLIGENT COOLING – To put this amount of power in a gaming laptop, you need an even better cooling solution. The Strix features Thermal Grizzly’s Conductonaut Extreme liquid metal on the CPU, and a third intake fan among other premium features, to allow for better sustained performance over long gaming sessions."", ""SWIFT VISUALS – The Strix G16 has a fast FHD 165Hz panel to make sure you never miss a moment. It also covers 100% of the sRGB color space and feature Dolby Vision, Adaptive-Sync support, and an 90% screen-to-body ratio for a stellar gaming and viewing experience."", ""MUX SWITCH WITH ADVANCED OPTIMUS - A MUX Switch increases laptop gaming performance by 5-10% by routing frames directly from the dGPU to the display bypassing the iGPU. With Advanced Optimus the switch between iGPU and dGPU becomes automatic based on the task, optimizing battery life.""]",1636.780900,750,1366,20,199,"ASUS G614JI-AS94 ROG Strix G16 (2023) Gaming Laptop, 16â€ 16:10 FHD 165Hz, GeForce RTX 4070, Intel Core i9-13980HX, 16GB DDR5, 1TB PCIe SSD, Wi-Fi 6E, Windows 11, G614JI-AS94, Eclipse Gray",463
Women's Clothing,2023-07-26T12:03:41.587Z,"[""95% Polyester, 5% Spandex"", ""Imported"", ""Pull On closure"", ""Machine Wash"", ""Unique Design: Square neck tank tops with pleates at the front, curved hem and loose fit. It's flattering and flowy to hide the tummy and suitable for any body shape."", ""Easy Match:The versatile sleeveless tops pairs perfectly with jeans, shorts, slacks, skirts, bike shorts & leggings. Wear it alone or as a layered look with cardigans in the cooler weather."", ""All Occasions: Daily Casual/ Around home/ Work/ Beach/ Vacation/ OOTD/ Gifts/ Errands/ Going out, etc. Especially suitable for travels in tropics."", ""Care Instruction: Machine or Hand Wash with Cold Water/Hang or Line Dry/No Bleach. Note: As the long-distance transportation, the tanks may be squeezed in the packaging, please use vapor steamer or a gentle iron."", ""Tips: Please Refer to the Size Chart before Ordering.And for any other questions, please feel free to contact us!""]",17178.429700,16492.500000,1367,44,199,AGSEEM Summer Tank Tops for Women Loose Fit Pleated Square Neck Sleeveless Tops Curved Hem Flowy,463
Women's Clothing,2023-07-26T12:03:42.085Z,"[""95% Polyester, 5% Spandex"", ""Pull On closure"", ""Hand Wash Only"", ""Material: 95% polyester & 5% spandex. Soft and skin-friendly fabric with stretchy, it's breathable, lightweight and comfy to wear all day."", ""Features: High neck tank tops, halter top with pleated front & racerback, sleeveless tanks & camis, crew neck summer tops, loose fit and solid color shirts, a wardrobe must-have item for spring & summer."", ""Match: It's a basic tank tops for any styles. You can pair it with leggings, jeans, skirts and shorts to show your femininity, or wear it as layered with jackets and blouses."", ""Occasion: A line shape tank tops are suitable for daily wear, dating, party, shopping, travel, holiday, weekend, vacation, beach, workout, yoga, etc. It's flowy and flattering for a casual everyday look."", ""Note: Check the Sieanear size chart before purchasing, the amazon size chart is not ours. Hand/machine wash in gentle with cold water, hang to dry or line dry, do not bleach, no iron, wash with similar color.""]",19015.569800,18742.500000,1368,27,199,Sieanear Tank Top for Women Summer Halter Tops Pleated Sleeveless Cami Shirts,463
Women's Clothing,2023-07-26T12:03:42.627Z,"[""95% Polyester, 5% Spandex"", ""进口"", ""Pull On closure"", ""Machine Wash"", ""4-way stretch and skin friendly fabric for you all day comfotable."", ""Breathable mesh around the arm design of this golf shirt bring stylish appearance and keep you cool all day."", ""V neck design let you have a swanlike neck and give you a fashion female look."", ""The cap sleeve polo shirts is suitabe for tennis, golf, hiking, fitness, any type of workout or everyday use.""]",13066.201600,12592.500000,1369,6,199,Felisou Womens V Neck Golf Polo Shirts Short Sleeve Sport Shirt Workout Tops,463
Women's Clothing,2023-07-26T12:03:43.187Z,"[""Fabric: 95% polyester, 5% spandex."", ""Imported"", ""Pull On closure"", ""Machine Wash"", ""Features: Loose fit, V neck polo shirts. Unique side patchwork provides good shape to hide belly and loose room for workout movement such as exercising yoga postures. Stylish lines decor on sleeve cuff make this apparel more active and catching-eyes, can be easily match sport bottoms; Lightweight, quick-dry designs offering more comfy feel for any workout activities. Essential golf athletic polo shirts for women"", ""Occasions: This moisture wicking golf polo shirts suitable to be worn to take part in golf, tennis, hiking, running, gym, other exercises or outdoor activities. Besides for sports, it can be also worn as a casual tops in leisure time"", ""Collocations: Perfect to match golf shorts, tennis skorts, yoga pants or other workout skirts. Even jeans or other leisure pants"", ""Multi choices in colors and sizes: Brand Vldnery has been focus on athletic clothing’ design and production over 10 years. We always catch up with color trend. So far, this V neck polo golf shirt has blue, green, and red. More colors will be released in the future. There are many sizes-M, L, XL, 2XL, 3XL and 4XL, covering standard size and oversized people"", ""Satisfaction guarantee and outfit care: Please refer to Vldnery’s size chart, NOT amazon’s. If you have any question, please feel free to contact us. We will reply in 24 hours and provide 100% satisfactory solution. Machine wash or hand wash. Hang dry. Do not bleach. Do not iron""]",20925.979800,20242.500000,1370,15,199,Vldnery Women's Golf Shirts Short Sleeve v Neck Loose Fit Plain Workout Tennis Polo T-Shirts,463
